id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
379,4050000,638,Kempapura,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
380,5050000,675,Kempapura,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
381,7400000,890,Sector 17 RT Nagar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
382,6800000,1006,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
383,3000000,420,Kempapura,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
384,5200000,850,Kempapura,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
385,6700000,1005,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
386,6900000,900,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
387,7950000,940,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
388,5460000,620,Kempapura,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
389,4950000,650,Kempapura,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
390,7000000,1000,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
391,8575000,1100,Kempapura,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
392,4800000,600,Kempapura,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
393,2700000,350,Sector 17 RT Nagar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
394,7900000,940,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
397,30000000,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0
400,2100000,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,14500000,989,VV Puram,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
402,14900000,1550,AECS layout,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404,2700000,416,Sector 20 AECS layout,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
405,3850000,510,AECS layout,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
406,2850000,305,AECS layout,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
407,12100000,1251,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
408,6800000,989,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
409,6000000,850,AECS layout,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1
410,6850000,989,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
411,5500000,900,AECS layout,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
414,17500000,1750,AECS layout,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
415,9400000,1240,AECS layout,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
416,16500000,1560,AECS layout,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
417,3700000,640,AECS layout,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
419,8000000,1050,AECS layout,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
420,22000000,1770,AECS layout,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1
421,10200000,1230,AECS layout,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
422,3100000,450,AECS layout,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
423,5500000,655,AECS layout,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
424,32799999,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
426,12000000,510,Peenya Stage 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,17000000,1270,Peenya Stage 1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
428,2900000,558,Kalyan Nagar east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
431,11600000,1179,BTM Layout,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
432,2100000,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
433,2700000,570,Shivaji Nagar,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
435,2865000,675,Kamanhalli,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
436,2374000,634,Ambernath West,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
438,14000000,1185,Domlur,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
439,62500000,2665,Peenya Stage 1,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1
440,26500000,1305,Domlur,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
441,13000000,995,Domlur,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
442,10600000,1014,Domlur,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1
443,11000000,756,KR Puram,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
445,2200000,500,Bellandur,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
446,2300000,500,Bellandur,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
448,4600000,650,Jaynagar,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
449,5000000,735,RT Nagar,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
451,72000000,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
452,6100000,1150,Hoskote,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
453,18500000,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0
454,4700000,650,BTS layout,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
455,4100000,690,BTS layout,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
456,4000000,670,BTS layout,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
457,4300000,654,BTS layout,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
458,3950000,630,BTS layout,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
459,3850000,635,BTS layout,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
460,22500000,1750,Cox Town,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0
461,17000000,1250,Cox Town,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0
462,6000000,687,Sector-18 RT Nagar,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
464,3500000,690,Hoskote,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
465,5200000,1070,Hoskote,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
466,5800000,540,RT Nagar,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
467,6200000,1135,RT Nagar,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0
471,3400000,704,Hoskote,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
472,3500000,688,Hoskote,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
473,5200000,667,Sector 17 RT Nagar,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
474,2400000,625,Hoskote,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
476,4500000,610,RT Nagar,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
477,14500000,1560,RT Nagar,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478,8200000,1150,Sector 17 RT Nagar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
479,29500000,2130,Nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1
480,4900000,665,Sector 17 RT Nagar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
481,5000000,1155,Hoskote,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0
482,5300000,1120,Hoskote,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1
483,7000000,1000,Sector 17 RT Nagar,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0
485,3800000,655,Sector 17 RT Nagar,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
486,3500000,655,Sector 17 RT Nagar,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
488,8500000,1220,RT Nagar,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1
489,4900000,700,RT Nagar,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
491,60100000,1435,KR Puram,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1
492,3000000,650,Hoskote,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
493,3650000,665,Hoskote,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
494,4200000,690,Hoskote,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
495,3001000,675,Hoskote,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
496,6800000,1250,Shivaji Nagar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
497,3300000,625,BTS layout,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
498,2850000,530,BTS layout,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
499,2100000,395,BTS layout,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
500,6300000,1090,BTS layout,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
501,6400000,1010,BTS layout,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
502,6000000,1010,BTS layout,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
503,4000000,568,Sanjay Nagar,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0
504,7500000,1107,Kalyan Nagar,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
505,2580000,605,Marathalli,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
506,3594000,850,Marathalli,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1
507,5760000,778,Kalyan Nagar,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0
508,6952000,802,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
509,2451000,570,Marathalli,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
510,6137000,829,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
511,5600000,710,Jaynagar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
512,8600000,1227,Sanjay Nagar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
513,8100000,1108,Sanjay Nagar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
514,8100000,1032,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
515,7500000,985,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
516,6800000,880,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
517,6200000,829,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
518,5600000,802,Sanjay Nagar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
519,6000000,709,Marathalli,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0
520,4100000,534,Marathalli,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
521,4800000,965,Marathalli,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0
522,3700000,730,Marathalli,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
523,4600000,930,Kalyan Nagar,2,1,0,1,1,1,1,1,0,1,1,1,0,1,0
524,3350000,650,Kalyan Nagar,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
526,6500000,650,BEML Layout,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
527,18000000,1462,Ghatkopar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
528,8500000,676,Ghatkopar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
529,125000000,2904,Worli,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
531,28800000,1638,Millers Road,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
532,30000000,1701,Millers Road,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
533,45100000,2376,Millers Road,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
534,39200000,2061,Millers Road,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
535,25400000,1431,Millers Road,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
536,15200000,1050,Jaymahal,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0
537,20000000,1260,Peenya Stage 3,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
538,29000000,1404,Kormangla,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
539,30000000,1200,Peenya Stage 2,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1
541,33400000,2016,Peenya Stage 3,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
543,8500000,507,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,6600000,550,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
546,6900000,565,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
547,6800000,547,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
548,6700000,556,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
549,3000000,950,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
550,4500000,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
551,5300000,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
552,3000000,600,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
553,4500000,800,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
554,5300000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
557,16000000,1350,Sector 17 RT Nagar,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
559,11700000,1650,Koper Khairane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
561,23000000,1300,Basavangudi,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
562,3000000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
563,2000000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
564,4500000,1065,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
565,8500000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
566,3000000,530,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
567,8800000,600,Jaymahal,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
569,20700000,1257,Whitefield,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
570,18000000,1175,Whitefield,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
571,17500000,1053,Whitefield,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
573,3874000,730,Ambernath East,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
575,9600000,650,Whitefield,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
576,10800000,650,Whitefield,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
577,18500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
578,21000000,1250,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
579,15000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
580,21000000,1150,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
581,30000000,1450,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
582,27000000,1550,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
583,22100000,1075,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
584,18500000,1350,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
585,10500000,650,Whitefield,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
586,16500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
587,28500000,1350,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
588,28000000,1650,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
589,19000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
591,27000000,1650,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
592,15000000,950,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
593,24000000,1300,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
594,11200000,600,Dattapada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
595,19000000,1165,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
596,27500000,1357,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
597,23000000,1500,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
598,10000000,650,Whitefield,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
599,17000000,1050,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
600,15500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
601,14500000,950,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
602,20500000,1150,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
603,22500000,1100,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
604,26500000,1450,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
605,23000000,1100,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
608,29000000,1650,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
609,16500000,1050,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
611,20500000,1050,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
612,9800000,585,Whitefield,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
613,21000000,1250,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
615,18000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
616,28200000,1170,Hebbal,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
617,26400000,1014,Hebbal,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
618,16800000,764,Hebbal,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
619,18600000,820,Hebbal,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
620,17500000,1050,Whitefield,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
623,10900000,654,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
624,7400000,400,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
625,7300000,450,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
628,36100000,1346,mumbai,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
629,6000000,810,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
630,4200000,700,Mira Road and Beyond,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
631,9800000,1417,Mira Road and Beyond,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0
632,3500000,783,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
633,5800000,770,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
634,2700000,400,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
635,4200000,750,Mira Road and Beyond,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
636,6400000,1180,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
637,3500000,565,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
640,17500000,950,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
641,19500000,1250,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
643,19500000,1200,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
644,16000000,850,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
645,20000000,1250,Whitefield,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
647,12000000,560,Hebbal,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
654,3500000,900,Thane,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,9500000,852,AECS layout,2,0,1,1,1,0,1,0,1,1,0,0,0,1,1
656,13000000,1157,BTM Layout,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
657,16000000,874,Domlur,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0
660,7900000,1115,KanankaNagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
661,4700000,690,KanankaNagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
665,11299999,600,HRBR Layout,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
666,15500000,907,HRBR Layout,2,0,1,1,1,0,1,0,0,0,1,0,1,0,0
667,8725000,1175,Kempapura,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1
669,6800000,543,Bellary,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
670,31000000,1267,Millers Road,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
671,40000000,1735,Millers Road,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
673,40199999,1850,Domlur,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1
675,6500000,566,BEML Layout,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
676,21500000,1310,Domlur,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
678,6400000,509,BTM Layout,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
679,7000000,950,MG Road,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,29500000,2415,Hebbal,4,1,1,1,1,0,1,0,1,0,0,0,0,1,1
683,11000000,1440,Sector 20 AECS layout,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2800000,650,Benson Town,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
685,8000000,820,Jaynagar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
686,2600000,590,Marathalli,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1
687,6000000,650,Jaynagar,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
688,4800000,700,Jaynagar,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
689,17500000,1600,AECS layout,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
690,10000000,1140,AECS layout,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
691,16500000,1502,AECS layout,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1
692,4800000,650,AECS layout,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
693,14000000,1600,AECS layout,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1
694,10000000,1325,AECS layout,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
695,12500000,1725,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
696,13500000,1256,AECS layout,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
697,16500000,1600,AECS layout,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
698,21000000,2030,AECS layout,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
699,16000000,1680,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
700,17000000,1810,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
701,9500000,1210,AECS layout,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
702,31100000,3275,AECS layout,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
703,30400000,3205,AECS layout,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
704,12300000,1305,AECS layout,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
705,11600000,1230,AECS layout,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
706,16000000,1725,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
707,9600000,1210,AECS layout,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
708,16500000,1660,AECS layout,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
709,18500000,1700,AECS layout,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
710,15500000,1130,AECS layout,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1
711,17900000,1810,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
712,13300000,1482,AECS layout,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
713,28000000,1890,Hebbal,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
714,8500000,484,Basavangudi,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
716,3000000,320,Mira Road and Beyond,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
717,29400000,1618,Kormangla,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1
718,31000000,1475,Hebbal,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1
719,24500000,1350,Hebbal,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1
720,22000000,1300,Yelahanka,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
721,16000000,970,Domlur,2,0,1,0,1,1,1,1,0,1,1,1,0,0,1
722,17500000,1500,Jaymahal,3,1,1,1,1,0,1,1,1,1,1,1,0,1,0
723,31500000,1786,Hebbal,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
724,26500000,1500,Jaymahal,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1
725,47000000,1920,Hebbal,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
726,21000000,1350,Hebbal,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
727,6100000,400,Hebbal,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
729,13500000,640,Bellary,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
730,5500000,510,Bellary,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
731,4500000,650,RT Nagar,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
733,4800000,661,Jaynagar,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
734,21500000,1500,Peenya Stage 1,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
742,7600000,1100,Sector 19 AECS layout,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
743,7400000,1080,Sector 20 AECS layout,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
744,7000000,1080,Sector 20 AECS layout,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
746,5000000,650,Sector 20 AECS layout,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
748,8500000,1200,Sector 20 AECS layout,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
750,8200000,1005,Shivaji Nagar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
751,6500000,1255,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
754,9350000,1236,Kempapura,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
755,10000000,1700,Kempapura,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0
756,7000000,1003,Kempapura,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
757,5800000,1000,Kempapura,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
758,4800000,653,Kempapura,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
759,11000000,1575,Kempapura,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
760,8500000,1089,Kempapura,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
761,48000000,1296,Kalyan Nagar,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1
762,72500000,2014,Banaswadi,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
764,175000000,1903,BTM Layout,4,0,1,1,1,0,1,1,0,0,1,1,0,0,1
766,120000000,3600,Worli,4,0,1,1,1,0,1,0,1,1,1,0,0,1,1
